IOSH Demo Player Log
10:15:3:648 19.52 2.33 -4.24
10:15:3:660 19.52 2.33 -4.24
10:15:3:670 19.52 2.33 -4.24
10:15:3:683 19.52 2.33 -4.24
10:15:3:693 19.52 2.33 -4.24
10:15:3:704 19.52 2.33 -4.24
10:15:3:715 19.52 2.33 -4.24
10:15:3:726 19.52 2.33 -4.24
10:15:3:737 19.52 2.33 -4.24
10:15:3:749 19.52 2.33 -4.24
10:15:3:760 19.52 2.33 -4.24
10:15:3:771 19.52 2.33 -4.24
10:15:3:782 19.52 2.33 -4.24
10:15:3:794 19.52 2.33 -4.24
10:15:3:804 19.52 2.33 -4.24
10:15:3:816 19.52 2.33 -4.24
10:15:3:827 19.52 2.33 -4.24
10:15:3:839 19.52 2.33 -4.24
10:15:3:849 19.52 2.33 -4.24
10:15:3:881 19.52 2.33 -4.24
10:15:3:888 19.52 2.33 -4.24
10:15:3:895 19.52 2.33 -4.24
10:15:3:905 19.52 2.33 -4.24
10:15:3:916 19.52 2.33 -4.24
10:15:3:927 19.52 2.33 -4.24
10:15:3:939 19.52 2.33 -4.24
10:15:3:951 19.52 2.33 -4.24
10:15:3:961 19.52 2.33 -4.24
10:15:3:972 19.52 2.33 -4.24
10:15:3:983 19.52 2.33 -4.24
10:15:3:995 19.52 2.33 -4.24
10:15:4:5 19.52 2.33 -4.24
10:15:4:16 19.52 2.33 -4.24
10:15:4:29 19.52 2.33 -4.24
10:15:4:39 19.52 2.33 -4.24
10:15:4:50 19.52 2.33 -4.24
10:15:4:61 19.52 2.33 -4.24
10:15:4:73 19.52 2.33 -4.24
10:15:4:84 19.52 2.33 -4.24
10:15:4:95 19.52 2.33 -4.24
10:15:4:107 19.52 2.33 -4.24
10:15:4:117 19.52 2.33 -4.24
10:15:4:130 19.52 2.33 -4.24
10:15:4:140 19.52 2.33 -4.24
10:15:4:151 19.52 2.33 -4.24
10:15:4:162 19.52 2.33 -4.24
10:15:4:173 19.52 2.33 -4.24
10:15:4:184 19.52 2.33 -4.24
10:15:4:196 19.52 2.33 -4.24
10:15:4:206 19.52 2.33 -4.24
10:15:4:219 19.52 2.33 -4.24
10:15:4:231 19.52 2.33 -4.24
10:15:4:241 19.52 2.33 -4.24
10:15:4:252 19.52 2.33 -4.24
10:15:4:264 19.52 2.33 -4.24
10:15:4:273 19.52 2.33 -4.24
10:15:4:285 19.52 2.33 -4.24
10:15:4:296 19.52 2.33 -4.24
10:15:4:307 19.52 2.33 -4.24
10:15:4:318 19.52 2.33 -4.24
10:15:4:329 19.52 2.33 -4.24
10:15:4:340 19.52 2.33 -4.24
10:15:4:352 19.52 2.33 -4.24
10:15:4:363 19.52 2.33 -4.24
10:15:4:374 19.52 2.33 -4.24
10:15:4:385 19.52 2.33 -4.24
10:15:4:397 19.52 2.33 -4.24
10:15:4:408 19.52 2.33 -4.24
10:15:4:418 19.52 2.33 -4.24
10:15:4:430 19.52 2.33 -4.24
10:15:4:441 19.52 2.33 -4.24
10:15:4:452 19.52 2.33 -4.24
10:15:4:464 19.52 2.33 -4.24
10:15:4:474 19.52 2.33 -4.24
10:15:4:485 19.52 2.33 -4.24
10:15:4:498 19.52 2.33 -4.24
10:15:4:508 19.52 2.33 -4.24
10:15:4:519 19.52 2.33 -4.24
10:15:4:531 19.52 2.33 -4.24
10:15:4:541 19.52 2.33 -4.24
10:15:4:552 19.52 2.33 -4.24
10:15:4:564 19.52 2.33 -4.24
10:15:4:575 19.52 2.33 -4.24
10:15:4:586 19.52 2.33 -4.24
10:15:4:598 19.52 2.33 -4.24
10:15:4:608 19.52 2.33 -4.24
10:15:4:620 19.52 2.33 -4.24
10:15:4:631 19.52 2.33 -4.24
10:15:4:642 19.52 2.33 -4.24
10:15:4:653 19.52 2.33 -4.24
10:15:4:665 19.52 2.33 -4.24
10:15:4:675 19.52 2.33 -4.24
10:15:4:686 19.52 2.33 -4.24
10:15:4:699 19.52 2.33 -4.24
10:15:4:709 19.52 2.33 -4.24
10:15:4:720 19.52 2.33 -4.24
10:15:4:732 19.52 2.33 -4.24
10:15:4:742 19.52 2.33 -4.24
10:15:4:754 19.52 2.33 -4.24
10:15:4:765 19.52 2.33 -4.24
10:15:4:776 19.52 2.33 -4.24
10:15:4:787 19.52 2.33 -4.24
10:15:4:799 19.52 2.33 -4.24
10:15:4:810 19.52 2.33 -4.24
10:15:4:821 19.52 2.33 -4.24
10:15:4:833 19.52 2.33 -4.24
10:15:4:844 19.52 2.33 -4.24
10:15:4:855 19.52 2.33 -4.24
10:15:4:880 19.52 2.33 -4.24
10:15:4:887 19.52 2.33 -4.24
10:15:4:900 19.52 2.33 -4.24
10:15:4:910 19.52 2.33 -4.24
10:15:4:922 19.52 2.33 -4.24
10:15:4:933 19.52 2.33 -4.24
10:15:4:944 19.52 2.33 -4.24
10:15:4:955 19.52 2.33 -4.24
10:15:4:967 19.52 2.33 -4.24
10:15:4:977 19.52 2.33 -4.24
10:15:4:988 19.52 2.33 -4.24
10:15:5:0 19.52 2.33 -4.24
10:15:5:10 19.52 2.33 -4.24
10:15:5:22 19.52 2.33 -4.24
10:15:5:34 19.52 2.33 -4.24
10:15:5:44 19.52 2.33 -4.24
10:15:5:56 19.52 2.33 -4.24
10:15:5:67 19.52 2.33 -4.24
10:15:5:78 19.52 2.33 -4.24
10:15:5:90 19.52 2.33 -4.24
10:15:5:101 19.52 2.33 -4.24
10:15:5:111 19.52 2.33 -4.24
10:15:5:123 19.52 2.33 -4.24
10:15:5:135 19.52 2.33 -4.24
10:15:5:144 19.52 2.33 -4.24
10:15:5:157 19.52 2.33 -4.24
10:15:5:167 19.52 2.33 -4.24
10:15:5:187 19.52 2.33 -4.24
10:15:5:194 19.52 2.33 -4.24
10:15:5:200 19.52 2.33 -4.24
10:15:5:214 19.52 2.33 -4.24
10:15:5:223 19.52 2.33 -4.24
10:15:5:233 19.52 2.33 -4.24
10:15:5:245 19.52 2.33 -4.24
10:15:5:257 19.52 2.33 -4.24
10:15:5:267 19.52 2.33 -4.24
10:15:5:281 19.52 2.33 -4.24
10:15:5:291 19.52 2.33 -4.24
10:15:5:301 19.52 2.33 -4.24
10:15:5:313 19.52 2.33 -4.24
10:15:5:324 19.52 2.33 -4.24
10:15:5:335 19.52 2.33 -4.24
10:15:5:346 19.52 2.33 -4.24
10:15:5:357 19.52 2.33 -4.24
10:15:5:368 19.52 2.33 -4.24
10:15:5:379 19.52 2.33 -4.24
10:15:5:391 19.52 2.33 -4.24
10:15:5:403 19.52 2.33 -4.24
10:15:5:413 19.52 2.33 -4.24
10:15:5:424 19.52 2.33 -4.24
10:15:5:435 19.52 2.33 -4.24
10:15:5:447 19.52 2.33 -4.24
10:15:5:458 19.52 2.33 -4.24
10:15:5:469 19.52 2.33 -4.24
10:15:5:480 19.52 2.33 -4.24
10:15:5:491 19.52 2.33 -4.24
10:15:5:502 19.52 2.33 -4.24
10:15:5:514 19.52 2.33 -4.24
10:15:5:525 19.52 2.33 -4.24
10:15:5:535 19.52 2.33 -4.24
10:15:5:547 19.52 2.33 -4.24
10:15:5:558 19.52 2.33 -4.24
10:15:5:569 19.52 2.33 -4.24
10:15:5:581 19.52 2.33 -4.24
10:15:5:592 19.52 2.33 -4.24
10:15:5:602 19.52 2.33 -4.24
10:15:5:614 19.52 2.33 -4.24
10:15:5:625 19.52 2.33 -4.24
10:15:5:637 19.52 2.33 -4.24
10:15:5:648 19.52 2.33 -4.24
10:15:5:658 19.52 2.33 -4.24
10:15:5:670 19.52 2.33 -4.24
10:15:5:681 19.52 2.33 -4.24
10:15:5:692 19.52 2.33 -4.24
10:15:5:703 19.52 2.33 -4.24
10:15:5:715 19.52 2.33 -4.24
10:15:5:726 19.52 2.33 -4.24
10:15:5:737 19.52 2.33 -4.24
10:15:5:748 19.52 2.33 -4.24
10:15:5:760 19.52 2.33 -4.24
10:15:5:770 19.52 2.33 -4.24
10:15:5:783 19.52 2.33 -4.24
10:15:5:794 19.52 2.33 -4.24
10:15:5:803 19.52 2.33 -4.24
10:15:5:816 19.52 2.33 -4.24
10:15:5:826 19.52 2.33 -4.24
10:15:5:837 19.52 2.33 -4.24
10:15:5:849 19.52 2.33 -4.24
10:15:5:860 19.52 2.33 -4.24
10:15:5:881 19.52 2.33 -4.24
10:15:5:887 19.52 2.33 -4.24
10:15:5:899 19.52 2.33 -4.24
10:15:5:906 19.52 2.33 -4.24
10:15:5:917 19.52 2.33 -4.24
10:15:5:928 19.52 2.33 -4.24
10:15:5:937 19.52 2.33 -4.24
10:15:5:950 19.52 2.33 -4.24
10:15:5:961 19.52 2.33 -4.24
10:15:5:971 19.52 2.33 -4.24
10:15:5:983 19.52 2.33 -4.24
10:15:5:994 19.52 2.33 -4.24
10:15:6:5 19.52 2.33 -4.24
10:15:6:17 19.52 2.33 -4.24
10:15:6:28 19.52 2.33 -4.24
10:15:6:38 19.52 2.33 -4.24
10:15:6:51 19.52 2.33 -4.24
10:15:6:61 19.52 2.33 -4.24
10:15:6:71 19.52 2.33 -4.24
10:15:6:83 19.52 2.33 -4.24
10:15:6:95 19.52 2.33 -4.24
10:15:6:106 19.52 2.33 -4.24
10:15:6:117 19.52 2.33 -4.24
10:15:6:128 19.52 2.33 -4.24
10:15:6:139 19.52 2.33 -4.24
10:15:6:151 19.52 2.33 -4.24
10:15:6:162 19.52 2.33 -4.24
10:15:6:172 19.52 2.33 -4.24
10:15:6:184 19.52 2.33 -4.24
10:15:6:195 19.52 2.33 -4.24
10:15:6:205 19.52 2.33 -4.24
10:15:6:218 19.52 2.33 -4.24
10:15:6:229 19.52 2.33 -4.24
10:15:6:239 19.52 2.33 -4.24
10:15:6:251 19.52 2.33 -4.24
10:15:6:263 19.52 2.33 -4.24
10:15:6:273 19.52 2.33 -4.24
10:15:6:284 19.52 2.33 -4.24
10:15:6:296 19.52 2.33 -4.24
10:15:6:306 19.52 2.33 -4.24
10:15:6:318 19.52 2.33 -4.24
10:15:6:329 19.52 2.33 -4.24
10:15:6:341 19.52 2.33 -4.24
10:15:6:351 19.52 2.33 -4.24
10:15:6:364 19.52 2.33 -4.24
10:15:6:374 19.52 2.33 -4.24
10:15:6:385 19.52 2.33 -4.24
10:15:6:397 19.52 2.33 -4.24
10:15:6:407 19.52 2.33 -4.24
10:15:6:419 19.52 2.33 -4.24
10:15:6:431 19.52 2.33 -4.24
10:15:6:441 19.52 2.33 -4.24
10:15:6:453 19.52 2.33 -4.23
10:15:6:467 19.52 2.33 -4.23
10:15:6:476 19.52 2.33 -4.23
10:15:6:485 19.52 2.33 -4.23
10:15:6:497 19.52 2.33 -4.23
10:15:6:507 19.52 2.33 -4.23
10:15:6:519 19.52 2.33 -4.23
10:15:6:531 19.52 2.33 -4.23
10:15:6:541 19.52 2.33 -4.23
10:15:6:553 19.52 2.33 -4.23
10:15:6:564 19.52 2.33 -4.23
10:15:6:575 19.52 2.33 -4.23
10:15:6:586 19.52 2.33 -4.23
10:15:6:598 19.52 2.33 -4.23
10:15:6:608 19.52 2.33 -4.23
10:15:6:619 19.52 2.33 -4.23
10:15:6:631 19.52 2.33 -4.23
10:15:6:641 19.52 2.33 -4.23
10:15:6:653 19.52 2.33 -4.23
10:15:6:665 19.52 2.33 -4.23
10:15:6:676 19.52 2.33 -4.23
10:15:6:687 19.52 2.33 -4.23
10:15:6:699 19.52 2.33 -4.23
10:15:6:709 19.52 2.33 -4.23
10:15:6:720 19.52 2.33 -4.23
10:15:6:732 19.52 2.33 -4.23
10:15:6:743 19.52 2.33 -4.23
10:15:6:754 19.52 2.33 -4.23
10:15:6:765 19.52 2.33 -4.23
10:15:6:776 19.52 2.33 -4.23
10:15:6:786 19.52 2.33 -4.23
10:15:6:799 19.52 2.33 -4.23
10:15:6:809 19.52 2.33 -4.23
10:15:6:820 19.52 2.33 -4.23
10:15:6:832 19.52 2.33 -4.23
10:15:6:843 19.52 2.33 -4.23
10:15:6:854 19.52 2.33 -4.23
10:15:6:883 19.52 2.33 -4.23
10:15:6:892 19.50 2.33 -4.26
10:15:6:900 19.50 2.33 -4.26
10:15:6:910 19.49 2.33 -4.28
10:15:6:921 19.48 2.33 -4.30
10:15:6:934 19.47 2.33 -4.32
10:15:6:944 19.46 2.33 -4.34
10:15:6:954 19.45 2.33 -4.37
10:15:6:967 19.44 2.33 -4.39
10:15:6:976 19.43 2.33 -4.41
10:15:6:988 19.42 2.33 -4.43
10:15:7:0 19.41 2.33 -4.46
10:15:7:10 19.39 2.33 -4.48
10:15:7:21 19.38 2.33 -4.50
10:15:7:33 19.37 2.33 -4.52
10:15:7:44 19.36 2.33 -4.54
10:15:7:54 19.35 2.33 -4.56
10:15:7:66 19.33 2.33 -4.58
10:15:7:77 19.32 2.33 -4.61
10:15:7:92 19.29 2.33 -4.66
10:15:7:102 19.28 2.33 -4.69
10:15:7:109 19.28 2.33 -4.69
10:15:7:122 19.26 2.33 -4.71
10:15:7:134 19.25 2.33 -4.74
10:15:7:144 19.23 2.33 -4.76
10:15:7:155 19.22 2.33 -4.79
10:15:7:167 19.20 2.33 -4.82
10:15:7:177 19.19 2.33 -4.84
10:15:7:189 19.17 2.33 -4.87
10:15:7:201 19.16 2.33 -4.89
10:15:7:211 19.15 2.33 -4.92
10:15:7:222 19.13 2.33 -4.94
10:15:7:234 19.12 2.33 -4.97
10:15:7:244 19.10 2.33 -5.00
10:15:7:251 19.09 2.33 -5.02
10:15:7:267 19.07 2.33 -5.05
10:15:7:278 19.06 2.33 -5.07
10:15:7:289 19.05 2.33 -5.10
10:15:7:302 19.02 2.33 -5.15
10:15:7:311 19.02 2.33 -5.15
10:15:7:322 19.01 2.33 -5.18
10:15:7:335 18.99 2.33 -5.20
10:15:7:345 18.98 2.33 -5.23
10:15:7:357 18.97 2.33 -5.26
10:15:7:368 18.95 2.33 -5.28
10:15:7:379 18.94 2.33 -5.31
10:15:7:390 18.92 2.33 -5.33
10:15:7:402 18.90 2.33 -5.39
10:15:7:413 18.88 2.33 -5.41
10:15:7:423 18.88 2.33 -5.41
10:15:7:434 18.87 2.33 -5.44
10:15:7:446 18.86 2.33 -5.46
10:15:7:458 18.82 2.33 -5.51
10:15:7:469 18.81 2.33 -5.54
10:15:7:478 18.81 2.33 -5.54
10:15:7:491 18.78 2.33 -5.59
10:15:7:502 18.76 2.33 -5.62
10:15:7:512 18.75 2.33 -5.64
10:15:7:523 18.73 2.33 -5.67
10:15:7:536 18.72 2.33 -5.69
10:15:7:546 18.70 2.33 -5.72
10:15:7:560 18.69 2.33 -5.74
10:15:7:569 18.67 2.33 -5.77
10:15:7:580 18.66 2.33 -5.79
10:15:7:592 18.64 2.33 -5.82
10:15:7:602 18.63 2.33 -5.84
10:15:7:613 18.61 2.33 -5.87
10:15:7:624 18.60 2.33 -5.89
10:15:7:635 18.58 2.33 -5.92
10:15:7:647 18.57 2.33 -5.95
10:15:7:658 18.55 2.33 -5.97
10:15:7:669 18.53 2.33 -6.00
10:15:7:680 18.52 2.33 -6.02
10:15:7:691 18.51 2.33 -6.04
10:15:7:702 18.49 2.33 -6.06
10:15:7:714 18.48 2.33 -6.08
10:15:7:725 18.47 2.33 -6.10
10:15:7:736 18.45 2.33 -6.12
10:15:7:747 18.44 2.33 -6.14
10:15:7:758 18.42 2.33 -6.16
10:15:7:769 18.40 2.33 -6.18
10:15:7:782 18.39 2.33 -6.20
10:15:7:791 18.37 2.33 -6.22
10:15:7:803 18.36 2.33 -6.24
10:15:7:814 18.35 2.33 -6.25
10:15:7:825 18.33 2.33 -6.27
10:15:7:836 18.32 2.33 -6.28
10:15:7:848 18.31 2.33 -6.30
10:15:7:859 18.30 2.33 -6.31
10:15:7:882 18.29 2.33 -6.33
10:15:7:891 18.28 2.33 -6.34
10:15:7:904 18.28 2.33 -6.34
10:15:7:915 18.27 2.33 -6.35
10:15:7:937 18.26 2.33 -6.36
10:15:7:961 18.26 2.33 -6.36
10:15:7:971 18.25 2.33 -6.36
10:15:7:983 18.25 2.33 -6.36
10:15:7:996 18.24 2.33 -6.38
10:15:8:4 18.24 2.33 -6.41
10:15:8:16 18.24 2.33 -6.43
10:15:8:36 18.23 2.33 -6.49
10:15:8:50 18.23 2.33 -6.51
10:15:8:64 18.22 2.33 -6.54
10:15:8:74 18.22 2.33 -6.57
10:15:8:83 18.22 2.33 -6.60
10:15:8:105 18.22 2.33 -6.66
10:15:8:123 18.22 2.33 -6.69
10:15:8:151 18.22 2.33 -6.79
10:15:8:173 18.21 2.33 -6.85
10:15:8:183 18.21 2.33 -6.88
10:15:8:198 18.21 2.33 -6.91
10:15:8:205 18.21 2.33 -6.94
10:15:8:217 18.21 2.33 -6.97
10:15:8:235 18.21 2.33 -7.04
10:15:8:244 18.21 2.33 -7.04
10:15:8:262 18.21 2.33 -7.10
10:15:8:284 18.21 2.33 -7.16
10:15:8:307 18.21 2.33 -7.23
10:15:8:328 18.21 2.33 -7.29
10:15:8:352 18.22 2.33 -7.35
10:15:8:374 18.22 2.33 -7.41
10:15:8:395 18.22 2.33 -7.48
10:15:8:418 18.22 2.33 -7.54
10:15:8:440 18.23 2.33 -7.60
10:15:8:463 18.23 2.33 -7.67
10:15:8:487 18.23 2.33 -7.73
10:15:8:508 18.23 2.33 -7.79
10:15:8:531 18.24 2.33 -7.85
10:15:8:553 18.24 2.33 -7.92
10:15:8:574 18.24 2.33 -7.98
10:15:8:597 18.24 2.33 -8.04
10:15:8:619 18.25 2.33 -8.11
10:15:8:641 18.25 2.33 -8.17
10:15:8:665 18.25 2.33 -8.23
10:15:8:686 18.25 2.33 -8.28
10:15:8:709 18.26 2.33 -8.34
10:15:8:732 18.26 2.33 -8.39
10:15:8:753 18.26 2.33 -8.44
10:15:8:777 18.27 2.33 -8.48
10:15:8:800 18.28 2.33 -8.52
10:15:8:823 18.30 2.33 -8.55
10:15:8:844 18.31 2.33 -8.58
10:15:8:865 18.32 2.33 -8.60
10:15:8:891 18.35 2.33 -8.64
10:15:8:909 18.35 2.33 -8.64
10:15:8:932 18.36 2.33 -8.66
10:15:8:954 18.37 2.33 -8.67
10:15:8:977 18.38 2.33 -8.72
10:15:9:0 18.38 2.33 -8.77
10:15:9:22 18.39 2.33 -8.83
10:15:9:44 18.39 2.33 -8.88
10:15:9:67 18.40 2.33 -8.94
10:15:9:89 18.40 2.33 -8.99
10:15:9:111 18.40 2.33 -9.05
10:15:9:137 18.40 2.33 -9.13
10:15:9:156 18.40 2.33 -9.16
10:15:9:178 18.39 2.33 -9.21
10:15:9:201 18.39 2.33 -9.26
10:15:9:223 18.38 2.33 -9.31
10:15:9:244 18.37 2.33 -9.36
10:15:9:268 18.36 2.33 -9.41
10:15:9:290 18.35 2.33 -9.46
10:15:9:314 18.33 2.33 -9.55
10:15:9:335 18.31 2.33 -9.61
10:15:9:358 18.29 2.33 -9.67
10:15:9:379 18.29 2.33 -9.69
10:15:9:402 18.26 2.33 -9.78
10:15:9:423 18.25 2.33 -9.81
10:15:9:450 18.22 2.33 -9.89
10:15:9:471 18.21 2.33 -9.95
10:15:9:491 18.19 2.33 -10.00
10:15:9:513 18.17 2.33 -10.06
10:15:9:535 18.15 2.33 -10.12
10:15:9:559 18.14 2.33 -10.17
10:15:9:581 18.12 2.33 -10.23
10:15:9:604 18.10 2.33 -10.28
10:15:9:625 18.08 2.33 -10.34
10:15:9:647 18.07 2.33 -10.40
10:15:9:666 18.06 2.33 -10.42
10:15:9:693 18.03 2.33 -10.51
10:15:9:715 18.02 2.33 -10.56
10:15:9:737 18.00 2.33 -10.62
10:15:9:762 17.98 2.33 -10.68
10:15:9:782 17.96 2.33 -10.73
10:15:9:803 17.95 2.33 -10.79
10:15:9:827 17.93 2.33 -10.85
10:15:9:848 17.91 2.33 -10.90
10:15:9:892 17.88 2.33 -11.01
10:15:9:900 17.88 2.33 -11.01
10:15:9:915 17.86 2.33 -11.07
10:15:9:937 17.84 2.33 -11.13
10:15:9:960 17.82 2.33 -11.18
10:15:9:983 17.81 2.33 -11.24
10:15:10:4 17.79 2.33 -11.30
10:15:10:28 17.77 2.33 -11.35
10:15:10:50 17.75 2.33 -11.41
10:15:10:73 17.74 2.33 -11.46
10:15:10:94 17.72 2.33 -11.52
10:15:10:116 17.70 2.33 -11.58
10:15:10:138 17.68 2.33 -11.63
10:15:10:162 17.67 2.33 -11.69
10:15:10:183 17.65 2.33 -11.75
10:15:10:207 17.63 2.33 -11.80
10:15:10:228 17.61 2.33 -11.86
10:15:10:251 17.60 2.33 -11.91
10:15:10:272 17.58 2.33 -11.97
10:15:10:298 17.56 2.33 -12.03
10:15:10:316 17.54 2.33 -12.08
10:15:10:339 17.53 2.33 -12.14
10:15:10:362 17.51 2.33 -12.19
10:15:10:386 17.49 2.33 -12.25
10:15:10:408 17.47 2.33 -12.31
10:15:10:429 17.46 2.33 -12.36
10:15:10:451 17.44 2.33 -12.42
10:15:10:473 17.42 2.33 -12.48
10:15:10:497 17.41 2.33 -12.53
10:15:10:518 17.39 2.33 -12.59
10:15:10:540 17.37 2.33 -12.64
10:15:10:563 17.35 2.33 -12.70
10:15:10:585 17.34 2.33 -12.76
10:15:10:607 17.32 2.33 -12.81
10:15:10:630 17.30 2.33 -12.87
10:15:10:652 17.28 2.33 -12.92
10:15:10:675 17.26 2.33 -12.98
10:15:10:697 17.24 2.33 -13.04
10:15:10:718 17.23 2.33 -13.09
10:15:10:740 17.21 2.33 -13.15
10:15:10:760 17.19 2.33 -13.20
10:15:10:786 17.17 2.33 -13.26
10:15:10:808 17.15 2.33 -13.32
10:15:10:831 17.13 2.33 -13.37
10:15:10:853 17.12 2.33 -13.43
10:15:10:893 17.08 2.33 -13.54
10:15:10:902 17.07 2.33 -13.57
10:15:10:920 17.06 2.33 -13.60
10:15:10:942 17.05 2.33 -13.65
10:15:10:966 17.03 2.33 -13.71
10:15:10:987 17.01 2.33 -13.76
10:15:11:9 16.99 2.33 -13.82
10:15:11:20 16.98 2.33 -13.85
10:15:11:34 16.98 2.33 -13.88
10:15:11:42 16.97 2.33 -13.90
10:15:11:53 16.96 2.33 -13.93
10:15:11:67 16.95 2.33 -13.96
10:15:11:75 16.94 2.33 -13.99
10:15:11:86 16.93 2.33 -14.02
10:15:11:98 16.93 2.33 -14.04
10:15:11:108 16.92 2.33 -14.07
10:15:11:132 16.90 2.33 -14.13
10:15:11:153 16.89 2.33 -14.19
10:15:11:168 16.88 2.33 -14.21
10:15:11:175 16.87 2.33 -14.24
10:15:11:186 16.86 2.33 -14.27
10:15:11:210 16.85 2.33 -14.33
10:15:11:221 16.84 2.33 -14.36
10:15:11:237 16.82 2.33 -14.41
10:15:11:245 16.82 2.33 -14.41
10:15:11:255 16.82 2.33 -14.44
10:15:11:269 16.80 2.33 -14.50
10:15:11:277 16.80 2.33 -14.50
10:15:11:287 16.80 2.33 -14.53
10:15:11:300 16.79 2.33 -14.56
10:15:11:310 16.78 2.33 -14.58
10:15:11:323 16.78 2.33 -14.61
10:15:11:332 16.77 2.33 -14.64
10:15:11:345 16.76 2.33 -14.67
10:15:11:355 16.76 2.33 -14.70
10:15:11:369 16.75 2.33 -14.76
10:15:11:377 16.75 2.33 -14.76
10:15:11:388 16.74 2.33 -14.79
10:15:11:400 16.74 2.33 -14.81
10:15:11:409 16.73 2.33 -14.84
10:15:11:421 16.72 2.33 -14.87
10:15:11:433 16.72 2.33 -14.90
10:15:11:443 16.71 2.33 -14.92
10:15:11:455 16.71 2.33 -14.94
10:15:11:473 16.70 2.33 -14.99
10:15:11:482 16.69 2.33 -15.02
10:15:11:489 16.69 2.33 -15.02
10:15:11:500 16.69 2.33 -15.04
10:15:11:511 16.68 2.33 -15.06
10:15:11:522 16.68 2.33 -15.09
10:15:11:534 16.67 2.33 -15.11
10:15:11:545 16.67 2.33 -15.14
10:15:11:555 16.67 2.33 -15.16
10:15:11:567 16.67 2.33 -15.18
10:15:11:577 16.66 2.33 -15.20
10:15:11:589 16.66 2.33 -15.21
10:15:11:600 16.66 2.33 -15.23
10:15:11:610 16.67 2.33 -15.24
10:15:11:622 16.67 2.33 -15.26
10:15:11:643 16.67 2.33 -15.28
10:15:11:658 16.68 2.33 -15.30
10:15:11:668 16.68 2.33 -15.31
10:15:11:678 16.68 2.33 -15.31
10:15:11:689 16.68 2.33 -15.32
10:15:11:701 16.68 2.33 -15.33
10:15:11:712 16.68 2.33 -15.33
10:15:11:724 16.68 2.33 -15.33
10:15:11:736 16.68 2.33 -15.33
10:15:11:744 16.68 2.33 -15.33
10:15:11:757 16.68 2.33 -15.33
10:15:11:767 16.68 2.33 -15.33
10:15:11:780 16.68 2.33 -15.33
10:15:11:792 16.68 2.33 -15.36
10:15:11:801 16.67 2.33 -15.38
10:15:11:815 16.66 2.33 -15.41
10:15:11:824 16.66 2.33 -15.43
10:15:11:833 16.66 2.33 -15.43
10:15:11:845 16.65 2.33 -15.46
10:15:11:857 16.64 2.33 -15.50
10:15:11:868 16.64 2.33 -15.52
10:15:11:889 16.64 2.33 -15.54
10:15:11:896 16.64 2.33 -15.56
10:15:11:905 16.64 2.33 -15.57
10:15:11:914 16.64 2.33 -15.59
10:15:11:924 16.64 2.33 -15.60
10:15:11:935 16.64 2.33 -15.61
10:15:11:947 16.64 2.33 -15.62
10:15:11:958 16.65 2.33 -15.63
10:15:11:971 16.65 2.33 -15.64
10:15:11:982 16.65 2.33 -15.65
10:15:11:992 16.65 2.33 -15.66
10:15:12:2 16.65 2.33 -15.66
10:15:12:14 16.65 2.33 -15.66
10:15:12:24 16.65 2.33 -15.69
10:15:12:35 16.64 2.33 -15.71
10:15:12:47 16.63 2.33 -15.74
10:15:12:58 16.63 2.33 -15.76
10:15:12:69 16.62 2.33 -15.79
10:15:12:81 16.62 2.33 -15.81
10:15:12:92 16.61 2.33 -15.84
10:15:12:103 16.60 2.33 -15.87
10:15:12:114 16.60 2.33 -15.90
10:15:12:128 16.59 2.33 -15.93
10:15:12:138 16.58 2.33 -15.96
10:15:12:147 16.58 2.33 -15.99
10:15:12:158 16.57 2.33 -16.02
10:15:12:169 16.56 2.33 -16.04
10:15:12:181 16.56 2.33 -16.07
10:15:12:192 16.55 2.33 -16.10
10:15:12:202 16.54 2.33 -16.13
10:15:12:214 16.53 2.33 -16.16
10:15:12:226 16.53 2.33 -16.19
10:15:12:237 16.52 2.33 -16.22
10:15:12:248 16.51 2.33 -16.25
10:15:12:259 16.51 2.33 -16.28
10:15:12:270 16.50 2.33 -16.31
10:15:12:283 16.49 2.33 -16.34
10:15:12:295 16.49 2.33 -16.37
10:15:12:303 16.48 2.33 -16.40
10:15:12:315 16.47 2.33 -16.43
10:15:12:325 16.46 2.33 -16.46
10:15:12:338 16.46 2.33 -16.49
10:15:12:348 16.45 2.33 -16.52
10:15:12:360 16.44 2.33 -16.55
10:15:12:371 16.44 2.33 -16.58
10:15:12:382 16.43 2.33 -16.61
10:15:12:393 16.42 2.33 -16.64
10:15:12:404 16.42 2.33 -16.67
10:15:12:415 16.41 2.33 -16.70
10:15:12:426 16.40 2.33 -16.73
10:15:12:437 16.39 2.33 -16.76
10:15:12:449 16.39 2.33 -16.78
10:15:12:460 16.38 2.33 -16.81
10:15:12:471 16.37 2.33 -16.84
10:15:12:483 16.37 2.33 -16.87
10:15:12:493 16.36 2.33 -16.90
10:15:12:504 16.35 2.33 -16.93
10:15:12:516 16.35 2.33 -16.96
10:15:12:527 16.34 2.33 -16.99
10:15:12:538 16.33 2.33 -17.02
10:15:12:550 16.32 2.33 -17.05
10:15:12:561 16.32 2.33 -17.08
10:15:12:572 16.31 2.33 -17.11
10:15:12:583 16.30 2.33 -17.14
10:15:12:597 16.30 2.33 -17.17
10:15:12:606 16.29 2.33 -17.20
10:15:12:617 16.28 2.33 -17.23
10:15:12:627 16.28 2.33 -17.26
